"month","day","data","median","LB","UB"
4,27,2,2,2,2
5,4,0,-6.78152151502278e-07,0,6.95678910286891e-07
5,11,0,-6.57790338703548e-07,0,7.64056326494035e-07
5,18,0,-6.23827264441833e-07,0,7.65580204972231e-07
5,25,0,-6.10759771367264e-07,0,7.16680000439164e-07
6,1,0,-6.01433670470591e-07,0,7.48352896071791e-07
6,8,0,-5.95683907201419e-07,0,7.93335167367152e-07
6,15,0,-5.71377910421346e-07,0,7.71096277771589e-07
6,22,0,-5.2321326502318e-07,0,7.8557599511691e-07
6,29,NA,-5.10521934272181e-07,0,8.28978366274052e-07
7,6,NA,-5.30722784660346e-07,0,7.8025135582878e-07
7,13,NA,-5.28202310263753e-07,0,8.35623232979403e-07
7,20,NA,-5.05217655608271e-07,0,8.32775996324559e-07
