"month","day","data","median","LB","UB"
4,20,17,17,17,17
4,27,19,18.0329109917372,2.6098046257882,33.0613880596322
5,4,19,15.6828454750364,2.4033458133474,28.8237561784056
5,11,7,13.0852989155852,0.0873500478927117,26.2186359859931
5,18,9,10.7296861256858,0,23.473277461226
5,25,5,8.45930191366844,0,20.8076857973102
6,1,15,6.74986213406603,0,19.5073110172608
6,8,0,5.3033046163528,0,17.4646495408125
6,15,11,4.19683264233192,0,16.9265959779457
6,22,2,3.29746846279252,0,15.9490751043561
6,29,NA,2.65593729716447,0,15.1873829665763
7,6,NA,2.03509128506453,0,14.0789880600342
7,13,NA,2.00698798028166,0,13.9791348716822
7,20,NA,1.4843364418775,0,13.2219068991325
