time,Rt median,Rt 95%CI LB,Rt 95% CI UB
59.01,142741053.933848,141928856.685435,143883640.672337
60.01,5.51884718342304,4.02844922956699,7.27526949511658
61.01,1.74409554530248,1.50542932677853,1.97922328952596
62.01,1.29642860238651,0.991746940752767,1.5620392163244
63.01,1.05889182426057,0.858331191668427,1.31793502803681
64.01,0.885145055526298,0.719447403022703,1.08881985418089
65.01,0.761570064939311,0.600494651536049,0.934809205966907
66.01,0.673950431721645,0.49019485566715,0.873953259940395
67.01,0.602897410328846,0.414372000291282,0.835190017504495
68.01,0.558457880440978,0.357284327796484,0.827069013304183
69.01,0.529095950875022,0.321603766500375,0.809867811702313
70.01,0.507800020226118,0.297471844346512,0.800997366298928
71.01,0.493321980439511,0.298972236703231,0.794453112144382
