"year","month","day","data","median","LB","UB"
2023,6,8,6,2.87676310804857,0,8.64676833088492
2023,6,15,0,2.90205650249724,0,8.69514489014698
2023,6,22,5,2.92734989678932,0,8.98798954643356
2023,6,29,0,2.95264329107741,0,8.38616295149748
2023,7,6,0,2.97793668556909,0,8.94116429943847
2023,7,13,8,3.00323007990423,0,9.08996968434418
2023,7,20,0,3.0285234742597,0,9.13830303080805
2023,7,27,6,3.05381686845574,0,8.90747058719166
2023,8,3,0,3.07911026255823,0,8.85971063618694
2023,8,10,5,3.10440365666071,0,9.27491928815102
2023,8,17,NA,3.12969705076319,0,8.77360674039305
2023,8,24,NA,3.15499044486568,0,9.27538331768628
2023,8,31,NA,3.18028383896816,0,8.89965463953872
2023,9,7,NA,3.20557723307064,0,8.89153659458586
