"year","month","day","data","median","LB","UB"
2023,4,6,1,11.3700339403872,0,23.929269857422
2023,4,13,7,11.0412896785474,0,23.5936168038122
2023,4,20,17,10.7125454169874,0,23.865520375786
2023,4,27,19,10.3838011540497,0,23.2716821640095
2023,5,4,19,10.0550568903349,0,22.7820321959557
2023,5,11,7,9.72631262604653,0,22.6528029614591
2023,5,18,9,9.39756836209616,0,22.6067173071837
2023,5,25,5,9.06882409881565,0,21.8032900779591
2023,6,1,15,8.74007983600111,0,22.5588619036265
2023,6,8,0,8.41133557318657,0,21.9902853760687
2023,6,15,NA,8.08259131037202,0,20.5454488522638
2023,6,22,NA,7.75384704755748,0,20.3390672634424
2023,6,29,NA,7.42510278474294,0,20.1082069031587
2023,7,6,NA,7.0963585219284,0,19.3597537436171
