time,Rt median,Rt 95%CI LB,Rt 95% CI UB
48.01,143756775.203801,140230871.779068,161938378.293598
49.01,7.23053081750958,8.2839114885872e-05,18.7229477447943
50.01,2.43707634197001,4.21174700838948e-05,6.61749433753821
51.01,1.94699903070014,0.000100114450571238,4.20504694103774
52.01,1.60451019009209,0.000434299541565024,3.0852625325252
53.01,1.23626413098452,0.00255480345063847,2.59636853886084
54.01,0.981931472169924,0.00377624858623149,2.468242540901
55.01,0.752500571264397,0.00644863249677501,2.41045624073852
56.01,0.576506535289077,0.00529440985138811,2.41266629745982
57.01,0.540947055142637,0.00879110886326204,2.41217059145768
58.01,0.476142325696695,0.0111766253337002,2.41190352695769
59.01,0.435458041744498,0.0282898452691849,2.41180126864185
