time,Rt median,Rt 95%CI LB,Rt 95% CI UB
49.01,140295838.731788,140230845.970155,140664878.488966
50.01,0.181729484456858,1.01775896488525e-05,1.15010662201417
51.01,0.0904232215729692,5.17999168471176e-06,0.280146319856579
52.01,0.175969242328124,1.23136314164521e-05,0.436568449057378
53.01,0.404796667311501,5.34324173645231e-05,0.824184775117255
54.01,0.654299612950353,0.000316560156817174,1.04808637027199
55.01,0.775454153833127,0.00226289534052876,1.09886363277419
56.01,0.785810503468075,0.0181129965625804,1.1062617941246
57.01,0.780688304679066,0.141162519075886,1.10749662116835
58.01,0.778264011477417,0.249520807668067,1.10772712399832
59.01,0.966105692455294,0.223291335369754,1.10787397316939
