time,Rt median,Rt 95%CI LB,Rt 95% CI UB
37.01,141057376.94816,140753677.113783,141506622.835775
38.01,2.12618422600673,1.39165982696578,3.13106849201628
39.01,0.796703132633762,0.579947448596195,0.970301662718646
40.01,0.83225772613789,0.698284644147166,0.956530402553731
41.01,0.894310515634686,0.76220902285059,1.07303138005038
42.01,0.903522829886645,0.742259675510297,1.08633392642455
43.01,0.886279600346184,0.719668705876331,1.05395099035024
44.01,0.859441556540979,0.686181089818834,1.01146983006407
45.01,0.837608459956516,0.646632437256358,0.977096178326956
46.01,0.820327928125589,0.617804226576003,0.950278311791734
47.01,0.805650691089895,0.597756355802552,0.936995208410428
48.01,0.785762981210464,0.583784244159742,0.928255232218454
49.01,0.774745474692292,0.564457326041178,0.92381095341041
50.01,0.767516030584032,0.548767151603514,0.923621447985115
51.01,0.754255975749813,0.542977558026896,0.923514317863522
52.01,0.747302108580067,0.534611198793992,0.923585305283606
53.01,0.740330787461853,0.547304247292803,0.923537521946024
54.01,0.736130578001432,0.529340851673494,0.923783458810051
55.01,0.728526121149733,0.531830516110305,0.913462849468171
56.01,0.730985220220577,0.529365538056664,0.922573756531497
57.01,0.726926508944434,0.536666853969804,0.922500949682918
58.01,0.722109237024187,0.527710852089015,0.919543213885373
59.01,0.723354352030107,0.546419272331178,0.910316646446788
