time,Rt median,Rt 95%CI LB,Rt 95% CI UB
38.01,140442722.25048,140230885.233549,140934746.152906
39.01,0.583110112055832,0.000120718218491131,1.83218485534802
40.01,0.279804997385526,6.14396452887463e-05,0.701926235877057
41.01,0.481855424383838,0.000146038904414445,0.834160101182595
42.01,0.810873555251993,0.000633417970145012,1.02434086359982
43.01,0.971171220303476,0.00374200770952167,1.10193167556037
44.01,1.01243294782522,0.0261973012957382,1.12732901762426
45.01,1.01151877213764,0.179527357664971,1.12978730005914
46.01,1.0032143524433,0.660967586408051,1.12869013414858
47.01,1.00014529985043,0.847947685770851,1.12920561029531
48.01,0.99920152930126,0.83326652188377,1.12912522108953
49.01,0.999482119674398,0.806531657569097,1.12910760662118
50.01,0.999946270983653,0.785817604991015,1.12918325257241
51.01,0.999347782990572,0.770083030453237,1.12907622855932
52.01,0.999528544733294,0.753799333025531,1.12930329678251
53.01,0.99652419484759,0.730463716162932,1.12850239213115
54.01,0.991399016610211,0.720315656400075,1.12822320455259
55.01,0.991408416256109,0.713000462007225,1.12771945500185
56.01,0.989859702373074,0.700343567350347,1.12830300439197
57.01,0.986494422801626,0.69542987332438,1.1278671726786
58.01,0.981838391642516,0.681923272359624,1.1278085792948
59.01,0.981100586615312,0.687971082052281,1.12790821476629
