time,Rt median,Rt 95%CI LB,Rt 95% CI UB
49.01,140508408.421704,140230922.935015,141427964.6641
50.01,0.757315800901502,0.000226860528487484,2.96692377598211
51.01,0.343925303509779,0.000115458760944558,0.959729620887588
52.01,0.537354736623979,0.000274417047887306,0.958923987017628
53.01,0.84189279904756,0.00118972809096237,1.21490656934432
54.01,0.923390460336882,0.00700930071428686,1.29648292619154
55.01,0.952251525054225,0.0481242273512165,1.31100870792023
56.01,0.955640252255638,0.29138766349013,1.31283727869561
57.01,0.955691520637763,0.785582131782257,1.31291632171669
58.01,0.972184966085354,0.868445084517221,1.31260776442986
59.01,0.997158152179973,0.867342446948565,1.31169412455264
