time,Rt median,Rt 95%CI LB,Rt 95% CI UB
48.01,142956634.55225,140230859.927109,149075045.497507
49.01,5.85498627099269,4.94715672581819e-05,12.266621627096
50.01,1.17505217768522,2.05416919120575e-08,2.96182036726614
51.01,0.592835863569535,4.05263444394692e-09,1.50272344851596
52.01,0.301184513435505,3.80612191216137e-10,1.28293905967468
53.01,0.161666613120895,1.86522240659033e-10,1.21358990347745
54.01,0.121581025526174,2.71150499140275e-11,1.1919892988431
55.01,0.112131176837938,6.94438431210855e-11,1.19597422245867
56.01,0.132963408063321,1.34023117551141e-11,1.19649886688172
57.01,0.178028949440199,3.00324842045101e-11,1.1969022613656
58.01,0.238334702470778,0,1.21511846277186
59.01,0.244961858469756,0,1.21525427274206
