time,Rt median,Rt 95%CI LB,Rt 95% CI UB
42.01,141249315.597217,140915896.073862,141655837.472699
43.01,2.57395182544198,1.79236531750366,3.45612070678452
44.01,0.947586160507017,0.713120841806186,1.16230235330359
45.01,0.908919026716442,0.70955167265932,1.03331817405604
46.01,0.874212256173988,0.689135184111545,1.00377292222373
47.01,0.77525896624064,0.575328260707833,0.955275211261143
48.01,0.692260107561554,0.470902547918808,0.890600110138063
49.01,0.617715442538988,0.405186161061966,0.84483316570571
50.01,0.561882587982571,0.371376322767585,0.812974837261648
51.01,0.529792838176458,0.347777050952909,0.807368948015924
52.01,0.503287010881443,0.336722419657179,0.803537662992288
53.01,0.488225402544853,0.307041878748292,0.784450035244024
54.01,0.475820179221152,0.28826903497384,0.770939920157703
55.01,0.473207822581966,0.284158908787131,0.75189039335521
56.01,0.47809948496199,0.299563104491354,0.748295536429649
57.01,0.464866012594468,0.320384354137731,0.750140590981996
58.01,0.468634176219447,0.314026683283083,0.74537255726395
59.01,0.479739237195064,0.261254298783957,0.768090926330379
60.01,0.487967409514908,0.21939234915846,0.762972318964228
61.01,0.486288985310076,0.191730622695225,0.770888557831925
62.01,0.49372477376672,0.171669005495733,0.784577638913672
63.01,0.503110182679472,0.15920919013781,0.8620109646614
64.01,0.477107290035581,0.108638494929865,0.852010399694614
