time,Rt median,Rt 95%CI LB,Rt 95% CI UB
52.01,143139447.725338,141760336.466033,145283327.17353
53.01,6.14395378080402,3.66871876353457,8.98487643026148
54.01,1.33937600126806,1.01665573896989,1.85756864479547
55.01,0.862905131227922,0.565294984821771,1.33302767781073
56.01,0.748932393236834,0.395542762614223,1.14241820021253
57.01,0.691677796857898,0.294756885810775,1.00182919994038
58.01,0.651211962669773,0.241691597450044,1.00212059534596
59.01,0.625266036728542,0.194952070386831,0.945593920045119
60.01,0.615537313022885,0.184120670711355,0.945130344741612
61.01,0.611262876355548,0.176942155585837,0.944938691917972
62.01,0.603999289665121,0.170923763266582,0.944637847281993
63.01,0.599299894181294,0.160939466632632,0.944205535009604
64.01,0.599715995210233,0.117589252990162,0.944076608744152
