time,Rt median,Rt 95%CI LB,Rt 95% CI UB
42.01,148013097.907624,142320282.680914,165977019.858609
43.01,11.736025045886,4.8081383098398,18.5887281036936
44.01,2.76266617644148,1.92209700484791,3.69386646795428
45.01,1.78771535355419,1.15818649723309,2.41608623640704
46.01,1.4626265221595,0.963615747846404,2.05819660185686
47.01,1.27933126702314,0.92372919976821,1.87303904077956
48.01,1.14842451468879,0.904664644138213,1.71764003813052
49.01,1.06688814335449,0.879992184923217,1.56638186330184
50.01,1.00862259187611,0.845688875492002,1.35742042562415
51.01,0.957542952921065,0.784619934410789,1.19977187644624
52.01,0.917358312093692,0.734561934928245,1.07704207369897
53.01,0.885632305750469,0.668567818567222,1.03749278140315
54.01,0.855880615951191,0.633779196458797,1.02363334045955
55.01,0.831856570009941,0.595168560374892,1.00615329830839
56.01,0.813231699729089,0.547968021527445,0.994014325082078
57.01,0.795973269621768,0.513425678578626,0.991900786431971
58.01,0.783629967316337,0.495224910918976,0.989752242889752
59.01,0.770283311096347,0.485532152892525,0.987490412293892
60.01,0.762857019329364,0.482803232516268,0.982921675914118
61.01,0.755052871344891,0.470231016739345,0.980638382546063
62.01,0.748619466493838,0.461050209908449,0.97830693842689
63.01,0.742064911974069,0.471314121924129,0.975388550475611
64.01,0.73537444445678,0.469523633512714,0.972933143188272
