"year","month","day","data","median","LB","UB"
2023,6,1,20,20,20,20
2023,6,8,5,21.3094577529148,0,274.409467364815
2023,6,15,33,30.9008952460345,0,274.946608154625
2023,6,22,17,42.5540951561478,0,302.358019787765
2023,6,29,23,61.9539429971761,0,312.735010235967
2023,7,6,18,83.4983895200459,0,341.614768527554
2023,7,13,116,112.182984863403,0,369.717121864652
2023,7,20,15,155.9041200526,0,423.236037604487
2023,7,27,9,214.296664795973,0,488.367579720783
2023,8,3,498,296.904817453142,0,622.168178110504
2023,8,10,NA,415.496473054423,0,891.201201894153
2023,8,17,NA,560.9368613013,0,1373.85462099488
2023,8,24,NA,774.130235058896,0,2189.46084796142
2023,8,31,NA,1084.8396851149,0,3550.55371878537
