time,Rt median,Rt 95%CI LB,Rt 95% CI UB
46.01,140957677.294379,140356739.532852,142263820.508759
47.01,1.89614897145872,0.349451489322374,4.65859434613681
48.01,0.827785558178045,0.167760796018699,1.3969072225148
49.01,0.959812094753478,0.326397896460156,1.33405099420712
50.01,1.10189671793253,0.667465720241617,1.39222372367068
51.01,1.1412617231687,0.769869809413907,1.3548997725369
52.01,1.12618456455745,0.724143383816833,1.31445468990153
53.01,1.08019240285468,0.698142432288806,1.247280975465
54.01,1.0301227146812,0.679547111629072,1.22199429014938
55.01,1.00089516522057,0.61114128552557,1.19906343815252
56.01,0.976390195187162,0.567786512632155,1.19077787425434
57.01,0.95376332617597,0.547848557079615,1.18962687553019
58.01,0.931421457875128,0.514150966168382,1.1897078943823
59.01,0.912699596060788,0.493718821853842,1.18903443861824
60.01,0.889407146117126,0.47893389593199,1.18717805352577
61.01,0.868356418604413,0.483857427060674,1.1834360408695
62.01,0.856897228954412,0.508780881851489,1.17958837694568
63.01,0.838438027524487,0.487488763480609,1.17894953906884
64.01,0.818577747861721,0.504160182454435,1.17807362077247
65.01,0.810306678875721,0.51159024339315,1.17883353431804
66.01,0.796526634859065,0.495234337418801,1.17851993420302
67.01,0.787710880428614,0.485431688643847,1.17873343518368
68.01,0.780609821095623,0.477565851334692,1.17857215592481
