time,Rt median,Rt 95%CI LB,Rt 95% CI UB
56.01,142511112.435311,141174204.714479,143637808.091047
57.01,5.10431757141414,2.40959314107778,6.91552223155248
58.01,1.46092592020751,1.05277880879861,1.61632491326996
59.01,1.13747034864269,1.05027101587117,1.2929814342561
60.01,1.0784846969429,1.00757698168588,1.36368764275782
61.01,1.05790791382516,1.00391180651929,1.35099515328611
62.01,1.04644920697232,1.00288698110066,1.33399359203021
63.01,1.03668921537796,1.00186085178548,1.31585962397829
64.01,1.03175574101687,1.00144733681534,1.29984269715647
65.01,1.02751102715897,1.00115745239363,1.28535859008948
66.01,1.02425237706268,1.00091707776713,1.27210449334861
67.01,1.02166989778311,1.00044288352547,1.25996404659163
68.01,1.01975259425835,0.982455533840741,1.248991700633
